hhidpn,hhidpn_padded,hhid,pn,year,wave,respondent_type,who_answered_raw,lb_rtype_raw,lb_eligible_raw,lb_completion_mode_raw,lb_record_present,source_who_answered_variable
65831031,065831031,065831,031,2010,10,,,1,5,,1,MLB051
65831031,065831031,065831,031,2012,11,1,1,4,1,1,1,NLB085
65834010,065834010,065834,010,2006,8,1,1,4,1,1,1,KLB051
65834010,065834010,065834,010,2008,9,,,1,5,,1,LLB051
65834010,065834010,065834,010,2010,10,,,4,1,5,1,MLB051
65834010,065834010,065834,010,2012,11,,,1,5,,1,NLB085
65834010,065834010,065834,010,2014,12,,,4,1,1,1,OLB077
65861010,065861010,065861,010,2006,8,,,1,5,,1,KLB051
65861010,065861010,065861,010,2008,9,1,1,4,1,1,1,LLB051
65861010,065861010,065861,010,2010,10,,,1,5,,1,MLB051
65861010,065861010,065861,010,2012,11,1,1,4,1,1,1,NLB085
65861010,065861010,065861,010,2014,12,,,1,5,,1,OLB077
65861010,065861010,065861,010,2016,13,1,1,4,1,1,1,PLB077
65863040,065863040,065863,040,2006,8,,,1,5,,1,KLB051
65878010,065878010,065878,010,2006,8,1,1,4,1,1,1,KLB051
65878010,065878010,065878,010,2008,9,,,1,5,,1,LLB051
65878010,065878010,065878,010,2010,10,1,1,4,1,1,1,MLB051
65878010,065878010,065878,010,2012,11,,,1,5,,1,NLB085
65878010,065878010,065878,010,2014,12,1,1,4,1,1,1,OLB077
65878010,065878010,065878,010,2016,13,,,1,5,,1,PLB077
65878040,065878040,065878,040,2006,8,1,1,4,1,1,1,KLB051
65878040,065878040,065878,040,2008,9,,,1,5,,1,LLB051
65878040,065878040,065878,040,2010,10,1,1,4,1,1,1,MLB051
65878040,065878040,065878,040,2012,11,,,1,5,,1,NLB085
65878040,065878040,065878,040,2014,12,1,1,4,1,1,1,OLB077
65878040,065878040,065878,040,2016,13,,,1,5,,1,PLB077
65881020,065881020,065881,020,2006,8,,,1,5,,1,KLB051
65881020,065881020,065881,020,2008,9,1,1,4,1,1,1,LLB051
65881020,065881020,065881,020,2010,10,,,1,5,,1,MLB051
65881020,065881020,065881,020,2012,11,1,1,4,1,1,1,NLB085
65881020,065881020,065881,020,2014,12,,,1,5,,1,OLB077
65881020,065881020,065881,020,2016,13,1,1,4,1,1,1,PLB077
65881030,065881030,065881,030,2006,8,,,1,5,,1,KLB051
65881030,065881030,065881,030,2008,9,1,1,4,1,1,1,LLB051
65881030,065881030,065881,030,2010,10,,,1,5,,1,MLB051
65881030,065881030,065881,030,2012,11,,,4,1,1,1,NLB085
65881030,065881030,065881,030,2014,12,,,1,5,,1,OLB077
65881030,065881030,065881,030,2016,13,1,1,4,1,1,1,PLB077
65888020,065888020,065888,020,2006,8,1,1,4,1,1,1,KLB051
65891010,065891010,065891,010,2006,8,1,1,4,1,1,1,KLB051
65891010,065891010,065891,010,2008,9,,,1,5,,1,LLB051
65891010,065891010,065891,010,2010,10,1,1,4,1,1,1,MLB051
65891010,065891010,065891,010,2012,11,,,1,5,,1,NLB085
65891010,065891010,065891,010,2014,12,1,1,4,1,1,1,OLB077
65891010,065891010,065891,010,2016,13,,,1,5,,1,PLB077
65891020,065891020,065891,020,2006,8,1,1,4,1,1,1,KLB051
65891020,065891020,065891,020,2008,9,,,1,5,,1,LLB051
65891020,065891020,065891,020,2010,10,2,2,4,1,1,1,MLB051
65891020,065891020,065891,020,2012,11,,,1,5,,1,NLB085
65891020,065891020,065891,020,2014,12,1,1,4,1,1,1,OLB077
65891020,065891020,065891,020,2016,13,,,1,5,,1,PLB077
65898010,065898010,065898,010,2012,11,,,1,5,,1,NLB085
65898020,065898020,065898,020,2012,11,,,1,5,,1,NLB085
65922010,065922010,065922,010,2010,10,,,2,1,5,1,MLB051
65922010,065922010,065922,010,2012,11,,,1,5,,1,NLB085
65922010,065922010,065922,010,2014,12,,,4,1,5,1,OLB077
65922010,065922010,065922,010,2016,13,,,1,5,,1,PLB077
65929020,065929020,065929,020,2006,8,1,1,4,1,1,1,KLB051
65929020,065929020,065929,020,2008,9,,,1,5,,1,LLB051
65929020,065929020,065929,020,2010,10,1,1,4,1,1,1,MLB051
65929020,065929020,065929,020,2012,11,,,1,5,,1,NLB085
65929020,065929020,065929,020,2014,12,1,1,4,1,1,1,OLB077
65929020,065929020,065929,020,2016,13,,,1,5,,1,PLB077
65929030,065929030,065929,030,2006,8,1,1,4,1,1,1,KLB051
65929030,065929030,065929,030,2008,9,,,1,5,,1,LLB051
65929030,065929030,065929,030,2010,10,1,1,4,1,1,1,MLB051
65929030,065929030,065929,030,2012,11,,,1,5,,1,NLB085
65929030,065929030,065929,030,2014,12,1,1,4,1,1,1,OLB077
65929030,065929030,065929,030,2016,13,,,1,5,,1,PLB077
65976030,065976030,065976,030,2006,8,,,2,5,,1,KLB051
65976030,065976030,065976,030,2008,9,,,1,5,,1,LLB051
65978040,065978040,065978,040,2010,10,,,1,5,,1,MLB051
65978040,065978040,065978,040,2012,11,,,4,1,5,1,NLB085
65978040,065978040,065978,040,2014,12,,,1,5,,1,OLB077
65978040,065978040,065978,040,2016,13,,,4,1,5,1,PLB077
65984010,065984010,065984,010,2006,8,,,2,5,,1,KLB051
65984010,065984010,065984,010,2008,9,,,1,5,,1,LLB051
65984010,065984010,065984,010,2012,11,,,1,5,,1,NLB085
65984010,065984010,065984,010,2014,12,,3,2,1,4,1,OLB077
65984010,065984010,065984,010,2016,13,,,1,5,,1,PLB077
65994010,065994010,065994,010,2006,8,1,1,4,1,1,1,KLB051
65994010,065994010,065994,010,2008,9,,,1,5,,1,LLB051
65996010,065996010,065996,010,2006,8,,,1,5,,1,KLB051
65996010,065996010,065996,010,2008,9,2,2,4,1,1,1,LLB051
65996010,065996010,065996,010,2010,10,,,1,5,,1,MLB051
65996010,065996010,065996,010,2012,11,1,1,4,1,1,1,NLB085
65996010,065996010,065996,010,2014,12,,,1,5,,1,OLB077
66006010,066006010,066006,010,2006,8,,,1,5,,1,KLB051
66006010,066006010,066006,010,2008,9,1,1,4,1,1,1,LLB051
66010030,066010030,066010,030,2006,8,,,1,5,,1,KLB051
66011010,066011010,066011,010,2006,8,,,1,5,,1,KLB051
66011010,066011010,066011,010,2008,9,1,1,4,1,1,1,LLB051
66011010,066011010,066011,010,2010,10,,,1,5,,1,MLB051
66011010,066011010,066011,010,2012,11,,,4,1,1,1,NLB085
66011010,066011010,066011,010,2014,12,,,1,5,,1,OLB077
66011010,066011010,066011,010,2016,13,1,1,4,1,1,1,PLB077
66011040,066011040,066011,040,2006,8,,,1,5,,1,KLB051
66011040,066011040,066011,040,2008,9,1,1,4,1,1,1,LLB051
66011040,066011040,066011,040,2010,10,,,1,5,,1,MLB051
66011040,066011040,066011,040,2012,11,1,1,4,1,1,1,NLB085
66011040,066011040,066011,040,2014,12,,,1,5,,1,OLB077
66011040,066011040,066011,040,2016,13,,,4,1,5,1,PLB077
66019010,066019010,066019,010,2006,8,1,1,3,1,1,1,KLB051
66019010,066019010,066019,010,2008,9,,,1,5,,1,LLB051
66019010,066019010,066019,010,2010,10,2,2,3,1,1,1,MLB051
66019010,066019010,066019,010,2012,11,,,1,5,,1,NLB085
66019010,066019010,066019,010,2014,12,2,2,2,1,1,1,OLB077
66019040,066019040,066019,040,2006,8,1,1,4,1,1,1,KLB051
66019040,066019040,066019,040,2008,9,,,1,5,,1,LLB051
66019040,066019040,066019,040,2010,10,1,1,4,1,1,1,MLB051
66019040,066019040,066019,040,2012,11,,,1,5,,1,NLB085
66019040,066019040,066019,040,2014,12,1,1,4,1,1,1,OLB077
66020010,066020010,066020,010,2006,8,,,1,5,,1,KLB051
66020010,066020010,066020,010,2008,9,,,4,1,1,1,LLB051
66020010,066020010,066020,010,2010,10,,,1,5,,1,MLB051
66020010,066020010,066020,010,2012,11,,,4,1,5,1,NLB085
66020010,066020010,066020,010,2014,12,,,1,5,,1,OLB077
66020010,066020010,066020,010,2016,13,1,1,4,1,1,1,PLB077
66031010,066031010,066031,010,2006,8,,,1,5,,1,KLB051
66031010,066031010,066031,010,2008,9,1,1,4,1,1,1,LLB051
66031010,066031010,066031,010,2010,10,,,1,5,,1,MLB051
66031010,066031010,066031,010,2012,11,,,2,1,1,1,NLB085
66031010,066031010,066031,010,2014,12,,,1,5,,1,OLB077
66031040,066031040,066031,040,2006,8,,,1,5,,1,KLB051
66031040,066031040,066031,040,2008,9,,3,4,1,4,1,LLB051
66031040,066031040,066031,040,2010,10,,,1,5,,1,MLB051
66031040,066031040,066031,040,2012,11,,,2,1,5,1,NLB085
66031040,066031040,066031,040,2014,12,,,1,5,,1,OLB077
66031040,066031040,066031,040,2016,13,,,2,1,5,1,PLB077
66096010,066096010,066096,010,2006,8,,,1,5,,1,KLB051
66096010,066096010,066096,010,2008,9,1,1,4,1,1,1,LLB051
66096010,066096010,066096,010,2010,10,,,1,5,,1,MLB051
66096010,066096010,066096,010,2012,11,1,1,2,1,1,1,NLB085
66096010,066096010,066096,010,2016,13,,,4,1,5,1,PLB077
66096040,066096040,066096,040,2006,8,,,1,5,,1,KLB051
66096040,066096040,066096,040,2008,9,1,1,4,1,1,1,LLB051
66096040,066096040,066096,040,2010,10,,,1,5,,1,MLB051
66096040,066096040,066096,040,2012,11,,,2,1,5,1,NLB085
66096040,066096040,066096,040,2014,12,,,1,5,,1,OLB077
66096040,066096040,066096,040,2016,13,,,2,1,5,1,PLB077
70886010,070886010,070886,010,2006,8,1,1,4,1,1,1,KLB051
70886010,070886010,070886,010,2008,9,,,1,5,,1,LLB051
70886010,070886010,070886,010,2010,10,,,4,1,1,1,MLB051
70886010,070886010,070886,010,2012,11,,,1,5,,1,NLB085
70979010,070979010,070979,010,2006,8,,,1,5,,1,KLB051
70989010,070989010,070989,010,2006,8,1,1,4,1,1,1,KLB051
70989010,070989010,070989,010,2008,9,,,1,5,,1,LLB051
70989010,070989010,070989,010,2010,10,1,1,4,1,1,1,MLB051
70989010,070989010,070989,010,2012,11,,,1,5,,1,NLB085
70989010,070989010,070989,010,2014,12,1,1,4,1,1,1,OLB077
70989010,070989010,070989,010,2016,13,,,1,5,,1,PLB077
71009020,071009020,071009,020,2006,8,,,1,5,,1,KLB051
71009020,071009020,071009,020,2008,9,1,1,4,1,1,1,LLB051
71009030,071009030,071009,030,2006,8,,,1,5,,1,KLB051
71009030,071009030,071009,030,2008,9,1,1,4,1,1,1,LLB051
71009030,071009030,071009,030,2010,10,,,1,5,,1,MLB051
71009030,071009030,071009,030,2012,11,1,1,4,1,1,1,NLB085
71009030,071009030,071009,030,2014,12,,,1,5,,1,OLB077
71009030,071009030,071009,030,2016,13,2,2,4,1,1,1,PLB077
71012010,071012010,071012,010,2006,8,1,1,4,1,1,1,KLB051
71012010,071012010,071012,010,2008,9,,,1,5,,1,LLB051
71012010,071012010,071012,010,2010,10,1,1,4,1,1,1,MLB051
71012010,071012010,071012,010,2012,11,,,1,5,,1,NLB085
71012010,071012010,071012,010,2014,12,1,1,4,1,1,1,OLB077
71012010,071012010,071012,010,2016,13,,,1,5,,1,PLB077
71012020,071012020,071012,020,2006,8,1,1,4,1,1,1,KLB051
71012020,071012020,071012,020,2008,9,,,1,5,,1,LLB051
71012020,071012020,071012,020,2010,10,1,1,4,1,1,1,MLB051
71012020,071012020,071012,020,2012,11,,,1,5,,1,NLB085
71012020,071012020,071012,020,2014,12,2,2,4,1,1,1,OLB077
71012020,071012020,071012,020,2016,13,,,1,5,,1,PLB077
71021010,071021010,071021,010,2006,8,,,1,5,,1,KLB051
71021010,071021010,071021,010,2008,9,1,1,4,1,1,1,LLB051
71021020,071021020,071021,020,2006,8,,,1,5,,1,KLB051
71021020,071021020,071021,020,2008,9,2,2,2,1,1,1,LLB051
71021020,071021020,071021,020,2010,10,,,1,5,,1,MLB051
71021020,071021020,071021,020,2012,11,,,4,1,1,1,NLB085
71021020,071021020,071021,020,2014,12,,,1,5,,1,OLB077
71021020,071021020,071021,020,2016,13,,,2,1,5,1,PLB077
71054020,071054020,071054,020,2006,8,1,1,4,1,1,1,KLB051
71054020,071054020,071054,020,2008,9,,,1,5,,1,LLB051
71054020,071054020,071054,020,2012,11,,,1,5,,1,NLB085
71054030,071054030,071054,030,2006,8,1,1,4,1,1,1,KLB051
71054030,071054030,071054,030,2008,9,,,1,5,,1,LLB051
71054030,071054030,071054,030,2012,11,,,1,5,,1,NLB085
71057010,071057010,071057,010,2006,8,,,1,5,,1,KLB051
71057020,071057020,071057,020,2006,8,,,1,5,,1,KLB051
71057020,071057020,071057,020,2008,9,1,1,2,1,1,1,LLB051
71057020,071057020,071057,020,2010,10,,,1,5,,1,MLB051
71057020,071057020,071057,020,2012,11,1,1,4,1,1,1,NLB085
71057020,071057020,071057,020,2014,12,,,1,5,,1,OLB077
71057020,071057020,071057,020,2016,13,1,1,4,1,1,1,PLB077
71057021,071057021,071057,021,2010,10,,,1,5,,1,MLB051
71057021,071057021,071057,021,2012,11,,,4,1,1,1,NLB085
71075010,071075010,071075,010,2006,8,,,1,5,,1,KLB051
71075010,071075010,071075,010,2008,9,2,2,3,1,1,1,LLB051
71075010,071075010,071075,010,2010,10,,,1,5,,1,MLB051
71075010,071075010,071075,010,2012,11,,3,3,1,4,1,NLB085
71075010,071075010,071075,010,2016,13,,,2,1,5,1,PLB077
71075020,071075020,071075,020,2006,8,,,1,5,,1,KLB051
71075020,071075020,071075,020,2008,9,1,1,4,1,1,1,LLB051
71075020,071075020,071075,020,2010,10,,,1,5,,1,MLB051
71075020,071075020,071075,020,2012,11,1,1,4,1,1,1,NLB085
71169010,071169010,071169,010,2008,9,,,1,5,,1,LLB051
71169010,071169010,071169,010,2010,10,,,2,1,5,1,MLB051
71169010,071169010,071169,010,2014,12,,,4,1,5,1,OLB077
71169010,071169010,071169,010,2016,13,,,1,5,,1,PLB077
71173010,071173010,071173,010,2006,8,1,1,4,1,1,1,KLB051
71173010,071173010,071173,010,2008,9,,,1,5,,1,LLB051
71173010,071173010,071173,010,2010,10,1,1,4,1,1,1,MLB051
71173010,071173010,071173,010,2012,11,,,1,5,,1,NLB085
71173010,071173010,071173,010,2014,12,2,2,4,1,1,1,OLB077
71173010,071173010,071173,010,2016,13,,,1,5,,1,PLB077
71179010,071179010,071179,010,2006,8,,,1,5,,1,KLB051
71179010,071179010,071179,010,2008,9,1,1,4,1,1,1,LLB051
71179010,071179010,071179,010,2010,10,,,1,5,,1,MLB051
71179010,071179010,071179,010,2012,11,1,1,4,1,1,1,NLB085
71179010,071179010,071179,010,2014,12,,,1,5,,1,OLB077
71197020,071197020,071197,020,2006,8,,,4,1,5,1,KLB051
71197020,071197020,071197,020,2008,9,,,1,5,,1,LLB051
71201010,071201010,071201,010,2008,9,,,4,1,1,1,LLB051
71201010,071201010,071201,010,2010,10,,,1,5,,1,MLB051
71201010,071201010,071201,010,2012,11,1,1,2,1,1,1,NLB085
71201010,071201010,071201,010,2014,12,,,1,5,,1,OLB077
71202010,071202010,071202,010,2006,8,,,1,5,,1,KLB051
71202010,071202010,071202,010,2008,9,1,1,4,1,1,1,LLB051
71202010,071202010,071202,010,2010,10,,,1,5,,1,MLB051
71202010,071202010,071202,010,2012,11,,,4,1,1,1,NLB085
71202010,071202010,071202,010,2014,12,,,1,5,,1,OLB077
71202010,071202010,071202,010,2016,13,,,4,1,1,1,PLB077
71203010,071203010,071203,010,2006,8,1,1,4,1,1,1,KLB051
71203010,071203010,071203,010,2008,9,,,1,5,,1,LLB051
71203010,071203010,071203,010,2010,10,1,1,4,1,1,1,MLB051
71203010,071203010,071203,010,2012,11,,,1,5,,1,NLB085
71203010,071203010,071203,010,2014,12,1,1,4,1,1,1,OLB077
71203010,071203010,071203,010,2016,13,,,1,5,,1,PLB077
71205020,071205020,071205,020,2006,8,,,2,5,,1,KLB051
71205020,071205020,071205,020,2008,9,,,1,5,,1,LLB051
71205020,071205020,071205,020,2010,10,,,2,1,5,1,MLB051
71205020,071205020,071205,020,2012,11,,,1,5,,1,NLB085
71205020,071205020,071205,020,2014,12,,,2,1,1,1,OLB077
71205020,071205020,071205,020,2016,13,,,1,5,,1,PLB077
71205021,071205021,071205,021,2006,8,,,2,5,,1,KLB051
71205021,071205021,071205,021,2008,9,,,1,5,,1,LLB051
71205021,071205021,071205,021,2010,10,,,2,1,5,1,MLB051
71205021,071205021,071205,021,2014,12,2,2,2,1,2,1,OLB077
71205021,071205021,071205,021,2016,13,,,1,5,,1,PLB077
71229010,071229010,071229,010,2006,8,,,1,5,,1,KLB051
71229010,071229010,071229,010,2008,9,2,2,4,1,1,1,LLB051
71229010,071229010,071229,010,2010,10,,,1,5,,1,MLB051
71229010,071229010,071229,010,2012,11,1,1,4,1,1,1,NLB085
71229010,071229010,071229,010,2014,12,,,1,5,,1,OLB077
71229010,071229010,071229,010,2016,13,,,4,1,5,1,PLB077
71258010,071258010,071258,010,2006,8,,,1,5,,1,KLB051
71258010,071258010,071258,010,2008,9,1,1,4,1,1,1,LLB051
71258010,071258010,071258,010,2010,10,,,1,5,,1,MLB051
71258010,071258010,071258,010,2012,11,,,4,1,1,1,NLB085
71258010,071258010,071258,010,2014,12,,,1,5,,1,OLB077
71258010,071258010,071258,010,2016,13,1,1,4,1,1,1,PLB077
71258020,071258020,071258,020,2006,8,,,1,5,,1,KLB051
71258020,071258020,071258,020,2008,9,,,4,1,1,1,LLB051
71258020,071258020,071258,020,2010,10,,,1,5,,1,MLB051
71258020,071258020,071258,020,2012,11,1,1,4,1,1,1,NLB085
71258020,071258020,071258,020,2014,12,,,1,5,,1,OLB077
71258020,071258020,071258,020,2016,13,1,1,4,1,1,1,PLB077
71259010,071259010,071259,010,2006,8,1,1,4,1,1,1,KLB051
71259010,071259010,071259,010,2008,9,,,1,5,,1,LLB051
71259010,071259010,071259,010,2010,10,1,1,4,1,1,1,MLB051
71259010,071259010,071259,010,2012,11,,,1,5,,1,NLB085
71259010,071259010,071259,010,2014,12,1,1,4,1,1,1,OLB077
71259010,071259010,071259,010,2016,13,,,1,5,,1,PLB077
71259020,071259020,071259,020,2006,8,1,1,4,1,1,1,KLB051
71259020,071259020,071259,020,2008,9,,,1,5,,1,LLB051
71259020,071259020,071259,020,2010,10,1,1,4,1,1,1,MLB051
71259020,071259020,071259,020,2012,11,,,1,5,,1,NLB085
71259020,071259020,071259,020,2014,12,1,1,4,1,1,1,OLB077
71259020,071259020,071259,020,2016,13,,,1,5,,1,PLB077
71265010,071265010,071265,010,2006,8,1,1,4,1,1,1,KLB051
71265010,071265010,071265,010,2008,9,,,1,5,,1,LLB051
71265010,071265010,071265,010,2010,10,,,2,1,5,1,MLB051
71265010,071265010,071265,010,2012,11,,,1,5,,1,NLB085
71265010,071265010,071265,010,2014,12,1,1,4,1,1,1,OLB077
71265010,071265010,071265,010,2016,13,,,1,5,,1,PLB077
71265040,071265040,071265,040,2006,8,,,4,1,5,1,KLB051
71265040,071265040,071265,040,2008,9,,,1,5,,1,LLB051
71265040,071265040,071265,040,2010,10,,,2,1,5,1,MLB051
71265040,071265040,071265,040,2012,11,,,1,5,,1,NLB085
71265040,071265040,071265,040,2014,12,1,1,4,1,1,1,OLB077
71265040,071265040,071265,040,2016,13,,,1,5,,1,PLB077
71272010,071272010,071272,010,2006,8,,,1,5,,1,KLB051
71272010,071272010,071272,010,2008,9,1,1,4,1,1,1,LLB051
71272010,071272010,071272,010,2010,10,,,1,5,,1,MLB051
71272010,071272010,071272,010,2012,11,,,4,1,1,1,NLB085
71272010,071272010,071272,010,2014,12,,,1,5,,1,OLB077
71272011,071272011,071272,011,2006,8,,,1,5,,1,KLB051
71272011,071272011,071272,011,2008,9,,,2,1,5,1,LLB051
71272011,071272011,071272,011,2010,10,,,1,5,,1,MLB051
71305010,071305010,071305,010,2006,8,,,1,5,,1,KLB051
71305010,071305010,071305,010,2008,9,1,1,4,1,1,1,LLB051
71305010,071305010,071305,010,2010,10,,,1,5,,1,MLB051
71305010,071305010,071305,010,2012,11,1,1,4,1,1,1,NLB085
71305010,071305010,071305,010,2014,12,,,1,5,,1,OLB077
71305010,071305010,071305,010,2016,13,1,1,4,1,1,1,PLB077
71339010,071339010,071339,010,2006,8,,,1,5,,1,KLB051
71339010,071339010,071339,010,2014,12,,,1,5,,1,OLB077
71339040,071339040,071339,040,2006,8,,,1,5,,1,KLB051
71339040,071339040,071339,040,2014,12,,,1,5,,1,OLB077
71342010,071342010,071342,010,2010,10,,,2,1,5,1,MLB051
71342010,071342010,071342,010,2012,11,,,1,5,,1,NLB085
71342020,071342020,071342,020,2010,10,,,2,1,5,1,MLB051
71342020,071342020,071342,020,2012,11,,,1,5,,1,NLB085
71390020,071390020,071390,020,2014,12,,,1,5,,1,OLB077
71402010,071402010,071402,010,2006,8,1,1,4,1,1,1,KLB051
71402010,071402010,071402,010,2008,9,,,1,5,,1,LLB051
71402010,071402010,071402,010,2010,10,2,2,4,1,1,1,MLB051
71402010,071402010,071402,010,2012,11,,,1,5,,1,NLB085
71402010,071402010,071402,010,2014,12,,,4,1,1,1,OLB077
71402010,071402010,071402,010,2016,13,,,1,5,,1,PLB077
71402020,071402020,071402,020,2006,8,1,1,4,1,1,1,KLB051
71402020,071402020,071402,020,2008,9,,,1,5,,1,LLB051
71402020,071402020,071402,020,2010,10,1,1,4,1,1,1,MLB051
71402020,071402020,071402,020,2012,11,,,1,5,,1,NLB085
71402020,071402020,071402,020,2014,12,,,4,1,1,1,OLB077
71402020,071402020,071402,020,2016,13,,,1,5,,1,PLB077
71408010,071408010,071408,010,2006,8,1,1,4,1,1,1,KLB051
71408010,071408010,071408,010,2008,9,,,1,5,,1,LLB051
71408010,071408010,071408,010,2010,10,1,1,4,1,1,1,MLB051
71408010,071408010,071408,010,2012,11,,,1,5,,1,NLB085
71408010,071408010,071408,010,2014,12,1,1,4,1,1,1,OLB077
71408010,071408010,071408,010,2016,13,,,1,5,,1,PLB077
71408020,071408020,071408,020,2006,8,1,1,4,1,1,1,KLB051
71408020,071408020,071408,020,2008,9,,,1,5,,1,LLB051
71408020,071408020,071408,020,2010,10,1,1,4,1,1,1,MLB051
71408020,071408020,071408,020,2012,11,,,1,5,,1,NLB085
71408020,071408020,071408,020,2014,12,1,1,4,1,1,1,OLB077
71408020,071408020,071408,020,2016,13,,,1,5,,1,PLB077
71438020,071438020,071438,020,2006,8,1,1,4,1,1,1,KLB051
71438020,071438020,071438,020,2008,9,,,1,5,,1,LLB051
71438020,071438020,071438,020,2010,10,1,1,4,1,1,1,MLB051
71438020,071438020,071438,020,2012,11,,,1,5,,1,NLB085
71438020,071438020,071438,020,2014,12,2,2,4,1,1,1,OLB077
71438020,071438020,071438,020,2016,13,,,1,5,,1,PLB077
71463010,071463010,071463,010,2006,8,,,1,5,,1,KLB051
71463010,071463010,071463,010,2008,9,,,2,1,5,1,LLB051
71463010,071463010,071463,010,2010,10,,,1,5,,1,MLB051
71467010,071467010,071467,010,2008,9,,,4,1,5,1,LLB051
71483020,071483020,071483,020,2006,8,,,1,5,,1,KLB051
71483020,071483020,071483,020,2008,9,1,1,4,1,1,1,LLB051
71483020,071483020,071483,020,2010,10,,,1,5,,1,MLB051
71483020,071483020,071483,020,2012,11,1,1,4,1,1,1,NLB085
71483020,071483020,071483,020,2014,12,,,1,5,,1,OLB077
71483020,071483020,071483,020,2016,13,1,1,4,1,1,1,PLB077
71483030,071483030,071483,030,2006,8,,,1,5,,1,KLB051
71483030,071483030,071483,030,2008,9,2,2,4,1,1,1,LLB051
71483030,071483030,071483,030,2010,10,,,1,5,,1,MLB051
71483030,071483030,071483,030,2012,11,1,1,4,1,1,1,NLB085
71483030,071483030,071483,030,2014,12,,,1,5,,1,OLB077
71487010,071487010,071487,010,2006,8,1,1,4,1,1,1,KLB051
71487010,071487010,071487,010,2014,12,1,1,2,1,1,1,OLB077
71487010,071487010,071487,010,2016,13,,,1,5,,1,PLB077
71502010,071502010,071502,010,2006,8,,,4,1,1,1,KLB051
71502010,071502010,071502,010,2008,9,,,1,5,,1,LLB051
71502010,071502010,071502,010,2010,10,1,1,4,1,1,1,MLB051
71502010,071502010,071502,010,2012,11,,,1,5,,1,NLB085
71502010,071502010,071502,010,2014,12,,,4,1,1,1,OLB077
71502010,071502010,071502,010,2016,13,,,1,5,,1,PLB077
71505010,071505010,071505,010,2006,8,1,1,4,1,1,1,KLB051
71505010,071505010,071505,010,2008,9,,,1,5,,1,LLB051
71505010,071505010,071505,010,2010,10,1,1,4,1,1,1,MLB051
71505010,071505010,071505,010,2012,11,,,1,5,,1,NLB085
71505010,071505010,071505,010,2014,12,1,1,4,1,1,1,OLB077
71542010,071542010,071542,010,2006,8,,,1,5,,1,KLB051
71542040,071542040,071542,040,2006,8,,,1,5,,1,KLB051
71542040,071542040,071542,040,2012,11,,,2,1,5,1,NLB085
71542040,071542040,071542,040,2014,12,,,1,5,,1,OLB077
71542040,071542040,071542,040,2016,13,,,2,1,5,1,PLB077
71562020,071562020,071562,020,2006,8,,,1,5,,1,KLB051
71566010,071566010,071566,010,2006,8,1,1,4,1,1,1,KLB051
71566010,071566010,071566,010,2008,9,,,1,5,,1,LLB051
71566010,071566010,071566,010,2010,10,1,1,4,1,1,1,MLB051
71566010,071566010,071566,010,2012,11,,,1,5,,1,NLB085
71566010,071566010,071566,010,2014,12,1,1,4,1,1,1,OLB077
71566010,071566010,071566,010,2016,13,,,1,5,,1,PLB077
71566020,071566020,071566,020,2006,8,1,1,4,1,1,1,KLB051
71566020,071566020,071566,020,2008,9,,,1,5,,1,LLB051
71566020,071566020,071566,020,2010,10,1,1,4,1,1,1,MLB051
71566020,071566020,071566,020,2012,11,,,1,5,,1,NLB085
71566020,071566020,071566,020,2014,12,1,1,4,1,1,1,OLB077
