hhidpn_key,wave,year,children_has_group_raw,children_inperson_raw,children_inperson_freqscore,children_phone_raw,children_phone_freqscore,children_written_email_raw,children_written_email_freqscore,other_relatives_has_group_raw,other_relatives_inperson_raw,other_relatives_inperson_freqscore,other_relatives_phone_raw,other_relatives_phone_freqscore,other_relatives_written_email_raw,other_relatives_written_email_freqscore,friends_has_group_raw,friends_inperson_raw,friends_inperson_freqscore,friends_phone_raw,friends_phone_freqscore,friends_written_email_raw,friends_written_email_freqscore
207172010,8,2006,,,,,,,,,,,,,,,,,,,,,
207177010,8,2006,,,,,,,,,,,,,,,,,,,,,
207177020,8,2006,,,,,,,,,,,,,,,,,,,,,
207180020,8,2006,,,,,,,,,,,,,,,,,,,,,
207182010,8,2006,,,,,,,,,,,,,,,,,,,,,
207202010,8,2006,,,,,,,,,,,,,,,,,,,,,
207210010,8,2006,1.0,1.0,5.0,1.0,5.0,6.0,0.0,1.0,1.0,5.0,1.0,5.0,6.0,0.0,1.0,2.0,4.0,2.0,4.0,6.0,0.0
207223010,8,2006,5.0,,,,,,,1.0,6.0,0.0,5.0,1.0,6.0,0.0,1.0,,,2.0,4.0,6.0,0.0
207223011,8,2006,1.0,6.0,0.0,6.0,0.0,6.0,0.0,1.0,6.0,0.0,6.0,0.0,6.0,0.0,1.0,1.0,5.0,1.0,5.0,6.0,0.0
207230020,8,2006,,,,,,,,,,,,,,,,,,,,,
207247010,8,2006,,,,,,,,,,,,,,,,,,,,,
207249010,8,2006,,,,,,,,,,,,,,,,,,,,,
207253020,8,2006,1.0,2.0,4.0,2.0,4.0,6.0,0.0,1.0,2.0,4.0,1.0,5.0,5.0,1.0,1.0,3.0,3.0,2.0,4.0,6.0,0.0
207255010,8,2006,,,,,,,,,,,,,,,,,,,,,
207258020,8,2006,,6.0,0.0,,,,,,1.0,5.0,,,,,,2.0,4.0,,,,
207261010,8,2006,1.0,1.0,5.0,1.0,5.0,6.0,0.0,1.0,1.0,5.0,2.0,4.0,6.0,0.0,1.0,2.0,4.0,1.0,5.0,3.0,3.0
207263020,8,2006,,,,,,,,,,,,,,,,,,,,,
207274020,8,2006,,2.0,4.0,1.0,5.0,5.0,1.0,1.0,1.0,5.0,1.0,5.0,5.0,1.0,,,,,,,
207277010,8,2006,,,,,,,,,,,,,,,,,,,,,
207280020,8,2006,5.0,,,,,,,,,,,,,,,2.0,4.0,1.0,5.0,3.0,3.0
207281010,8,2006,5.0,,,,,,,1.0,4.0,2.0,2.0,4.0,6.0,0.0,1.0,1.0,5.0,1.0,5.0,5.0,1.0
207282010,8,2006,1.0,2.0,4.0,2.0,4.0,,,1.0,2.0,4.0,2.0,4.0,,,1.0,1.0,5.0,1.0,5.0,,
207285020,8,2006,,,,,,,,,,,,,,,,,,,,,
207295020,8,2006,,,,,,,,,,,,,,,,,,,,,
207296010,8,2006,,,,,,,,,,,,,,,,,,,,,
207298010,8,2006,,,,,,,,,,,,,,,,,,,,,
207306010,8,2006,,,,,,,,,,,,,,,,,,,,,
207313010,8,2006,,,,,,,,,,,,,,,,,,,,,
207316020,8,2006,,,,,,,,,,,,,,,,,,,,,
207322010,8,2006,,,,,,,,,,,,,,,,,,,,,
207335010,8,2006,1.0,6.0,0.0,6.0,0.0,6.0,0.0,1.0,6.0,0.0,6.0,0.0,6.0,0.0,1.0,2.0,4.0,3.0,3.0,6.0,0.0
207335011,8,2006,1.0,3.0,3.0,2.0,4.0,6.0,0.0,1.0,5.0,1.0,3.0,3.0,6.0,0.0,1.0,4.0,2.0,3.0,3.0,6.0,0.0
207340010,8,2006,,,,,,,,,,,,,,,,,,,,,
207342010,8,2006,1.0,2.0,4.0,2.0,4.0,5.0,1.0,1.0,5.0,1.0,3.0,3.0,4.0,2.0,1.0,2.0,4.0,2.0,4.0,4.0,2.0
207345010,8,2006,,,,,,,,,,,,,,,,,,,,,
207345020,8,2006,,,,,,,,,,,,,,,,,,,,,
207347020,8,2006,1.0,,,,,,,1.0,3.0,3.0,2.0,4.0,5.0,1.0,1.0,3.0,3.0,1.0,5.0,6.0,0.0
207352020,8,2006,,,,,,,,,,,,,,,,,,,,,
207356010,8,2006,,,,,,,,,,,,,,,,,,,,,
207359010,8,2006,1.0,2.0,4.0,1.0,5.0,6.0,0.0,1.0,6.0,0.0,4.0,2.0,6.0,0.0,5.0,,0.0,,0.0,,0.0
207362010,8,2006,,,,,,,,,,,,,,,,,,,,,
207364020,8,2006,,,,,,,,,,,,,,,,,,,,,
207366010,8,2006,,,,,,,,,,,,,,,,,,,,,
207368010,8,2006,,,,,,,,,,,,,,,,,,,,,
207371020,8,2006,,,,,,,,,,,,,,,,,,,,,
207372020,8,2006,,,,,,,,,,,,,,,,,,,,,
207374010,8,2006,,,,,,,,,,,,,,,,,,,,,
207374020,8,2006,,,,,,,,,,,,,,,,,,,,,
207376010,8,2006,1.0,4.0,2.0,3.0,3.0,2.0,4.0,1.0,4.0,2.0,5.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,4.0
207378010,8,2006,,,,,,,,,,,,,,,,,,,,,
207380020,8,2006,1.0,2.0,4.0,3.0,3.0,6.0,0.0,1.0,4.0,2.0,5.0,1.0,6.0,0.0,1.0,1.0,5.0,6.0,0.0,6.0,0.0
207383010,8,2006,1.0,3.0,3.0,3.0,3.0,5.0,1.0,1.0,3.0,3.0,3.0,3.0,6.0,0.0,1.0,1.0,5.0,6.0,0.0,6.0,0.0
207383011,8,2006,1.0,5.0,1.0,3.0,3.0,3.0,3.0,1.0,4.0,2.0,5.0,1.0,6.0,0.0,1.0,6.0,0.0,5.0,1.0,3.0,3.0
207389010,8,2006,,,,,,,,,,,,,,,,,,,,,
207392010,8,2006,1.0,5.0,1.0,2.0,4.0,6.0,0.0,1.0,6.0,0.0,5.0,1.0,6.0,0.0,1.0,5.0,1.0,5.0,1.0,6.0,0.0
207394020,8,2006,,,,,,,,,,,,,,,,,,,,,
207395010,8,2006,1.0,3.0,3.0,2.0,4.0,2.0,4.0,5.0,,0.0,,0.0,,0.0,1.0,2.0,4.0,1.0,5.0,3.0,3.0
207397010,8,2006,,,,,,,,,,,,,,,,,,,,,
207404010,8,2006,,,,,,,,,,,,,,,,,,,,,
207407010,8,2006,,,,,,,,,,,,,,,,,,,,,
207407020,8,2006,,,,,,,,,,,,,,,,,,,,,
207408010,8,2006,,,,,,,,,,,,,,,,,,,,,
207413010,8,2006,,,,,,,,,,,,,,,,,,,,,
207415020,8,2006,,,,,,,,,,,,,,,,,,,,,
207422020,8,2006,,,,,,,,,,,,,,,,,,,,,
207423010,8,2006,1.0,,,2.0,4.0,6.0,0.0,1.0,5.0,1.0,2.0,4.0,6.0,0.0,1.0,5.0,1.0,4.0,2.0,6.0,0.0
207424010,8,2006,,,,,,,,,,,,,,,,,,,,,
207430020,8,2006,5.0,,,,,,,1.0,4.0,2.0,3.0,3.0,2.0,4.0,1.0,1.0,5.0,2.0,4.0,3.0,3.0
207430021,8,2006,1.0,1.0,5.0,1.0,5.0,,,1.0,1.0,5.0,1.0,5.0,,,,1.0,5.0,2.0,4.0,,
207433010,8,2006,,,,,,,,,,,,,,,,,,,,,
207433011,8,2006,1.0,2.0,4.0,1.0,5.0,4.0,2.0,1.0,3.0,3.0,1.0,5.0,5.0,1.0,1.0,2.0,4.0,1.0,5.0,5.0,1.0
207438020,8,2006,1.0,5.0,1.0,2.0,4.0,3.0,3.0,1.0,6.0,0.0,3.0,3.0,5.0,1.0,1.0,1.0,5.0,1.0,5.0,6.0,0.0
207439010,8,2006,1.0,2.0,4.0,1.0,5.0,,,1.0,6.0,0.0,4.0,2.0,,,1.0,2.0,4.0,,,,
207441020,8,2006,,,,,,,,,,,,,,,,,,,,,
207445010,8,2006,1.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,1.0,5.0,1.0,5.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,4.0,2.0
207447020,8,2006,,,,,,,,,,,,,,,,,,,,,
207447021,8,2006,,,,,,,,,,,,,,,,,,,,,
207449010,8,2006,,,,,,,,,,,,,,,,,,,,,
207452020,8,2006,1.0,6.0,0.0,1.0,5.0,6.0,0.0,1.0,6.0,0.0,1.0,5.0,3.0,3.0,1.0,6.0,0.0,2.0,4.0,6.0,0.0
207459020,8,2006,,,,,,,,,,,,,,,,,,,,,
207461020,8,2006,1.0,1.0,5.0,1.0,5.0,6.0,0.0,5.0,,0.0,,0.0,,0.0,1.0,2.0,4.0,1.0,5.0,6.0,0.0
207463020,8,2006,,,,,,,,,,,,,,,,,,,,,
207463021,8,2006,,,,,,,,,,,,,,,,,,,,,
207465010,8,2006,,,,,,,,,,,,,,,,,,,,,
207467010,8,2006,,,,,,,,,,,,,,,,,,,,,
207476010,8,2006,,,,,,,,,,,,,,,,,,,,,
207476020,8,2006,1.0,2.0,4.0,2.0,4.0,4.0,2.0,1.0,5.0,1.0,3.0,3.0,4.0,2.0,1.0,3.0,3.0,4.0,2.0,5.0,1.0
207486010,8,2006,,,,,,,,,,,,,,,,,,,,,
207490020,8,2006,,,,,,,,,,,,,,,,,,,,,
207498010,8,2006,,,,,,,,,,,,,,,,,,,,,
207499010,8,2006,,,,,,,,,,,,,,,,,,,,,
207501010,8,2006,1.0,4.0,2.0,1.0,5.0,,,1.0,4.0,2.0,3.0,3.0,,,1.0,4.0,2.0,4.0,2.0,,
207503010,8,2006,,,,,,,,,,,,,,,,,,,,,
207504010,8,2006,,,,,,,,,,,,,,,,,,,,,
207506010,8,2006,1.0,4.0,2.0,4.0,2.0,,,5.0,,0.0,4.0,0.0,,0.0,5.0,,0.0,,0.0,,0.0
207506011,8,2006,1.0,1.0,5.0,1.0,5.0,,,1.0,6.0,0.0,3.0,3.0,,,5.0,,0.0,,0.0,,0.0
207511020,8,2006,,,,,,,,,,,,,,,,,,,,,
207514020,8,2006,,,,,,,,,,,,,,,,,,,,,
207516010,8,2006,,,,,,,,,,,,,,,,,,,,,
207520010,8,2006,,,,,,,,,,,,,,,,,,,,,
207521010,8,2006,,,,,,,,,,,,,,,,,,,,,
207523010,8,2006,1.0,1.0,5.0,1.0,5.0,6.0,0.0,1.0,1.0,5.0,1.0,5.0,6.0,0.0,1.0,1.0,5.0,2.0,4.0,,
207524010,8,2006,1.0,3.0,3.0,1.0,5.0,4.0,2.0,1.0,5.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,4.0,2.0,4.0,4.0,2.0
207527010,8,2006,1.0,4.0,2.0,1.0,5.0,6.0,0.0,5.0,,0.0,,0.0,,0.0,1.0,1.0,5.0,1.0,5.0,6.0,0.0
207530010,8,2006,,,,,,,,,,,,,,,,,,,,,
207530020,8,2006,,,,,,,,,,,,,,,,,,,,,
207532010,8,2006,1.0,5.0,1.0,4.0,2.0,4.0,2.0,5.0,,0.0,,0.0,,0.0,1.0,1.0,5.0,,,5.0,1.0
207534010,8,2006,,,,,,,,,,,,,,,,,,,,,
207534020,8,2006,,,,,,,,,,,,,,,,,,,,,
207555020,8,2006,,,,,,,,,,,,,,,,,,,,,
207559020,8,2006,1.0,2.0,4.0,1.0,5.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,5.0,1.0,1.0,3.0,3.0,3.0,3.0,6.0,0.0
207562020,8,2006,,,,,,,,,,,,,,,,,,,,,
207565020,8,2006,,,,,,,,,,,,,,,,,,,,,
207565021,8,2006,,,,,,,,,,,,,,,,,,,,,
207572010,8,2006,5.0,,,,,,,5.0,,0.0,,0.0,,0.0,1.0,3.0,3.0,2.0,4.0,6.0,0.0
207574010,8,2006,1.0,2.0,4.0,1.0,5.0,6.0,0.0,1.0,6.0,0.0,3.0,3.0,6.0,0.0,5.0,,0.0,,0.0,,0.0
207574020,8,2006,1.0,2.0,4.0,1.0,5.0,6.0,0.0,5.0,,0.0,,0.0,,0.0,5.0,,0.0,,0.0,,0.0
207576010,8,2006,,,,,,,,,,,,,,,,,,,,,
207578010,8,2006,,,,,,,,,,,,,,,,,,,,,
207581010,8,2006,,,,,,,,,,,,,,,,,,,,,
207584010,8,2006,,,,,,,,,,,,,,,,,,,,,
207584020,8,2006,,,,,,,,,,,,,,,,,,,,,
207585010,8,2006,,,,,,,,,,,,,,,,,,,,,
207587010,8,2006,,2.0,4.0,2.0,4.0,,,1.0,4.0,2.0,,,,,1.0,4.0,2.0,4.0,2.0,,
207587020,8,2006,5.0,,,,,,,1.0,5.0,1.0,4.0,2.0,,,1.0,2.0,4.0,2.0,4.0,,
207588010,8,2006,,,,,,,,,,,,,,,,,,,,,
207590020,8,2006,1.0,6.0,0.0,1.0,5.0,6.0,0.0,1.0,6.0,0.0,2.0,4.0,6.0,0.0,1.0,,,,,,
207594010,8,2006,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,6.0,0.0,6.0,0.0,6.0,0.0,,6.0,0.0,6.0,0.0,6.0,0.0
207594020,8,2006,1.0,5.0,1.0,2.0,4.0,3.0,3.0,1.0,,,,,,,1.0,3.0,3.0,2.0,4.0,3.0,3.0
207598020,8,2006,1.0,5.0,1.0,2.0,4.0,5.0,1.0,1.0,1.0,5.0,1.0,5.0,,,1.0,4.0,2.0,4.0,2.0,6.0,0.0
207600020,8,2006,1.0,3.0,3.0,1.0,5.0,1.0,5.0,5.0,,0.0,,0.0,,0.0,5.0,,0.0,,0.0,,0.0
207603020,8,2006,1.0,6.0,0.0,3.0,3.0,3.0,3.0,1.0,6.0,0.0,4.0,2.0,3.0,3.0,1.0,2.0,4.0,2.0,4.0,6.0,0.0
207605010,8,2006,1.0,5.0,1.0,2.0,4.0,6.0,0.0,1.0,5.0,1.0,4.0,2.0,5.0,1.0,1.0,5.0,1.0,4.0,2.0,5.0,1.0
207606010,8,2006,,,,,,,,,,,,,,,,,,,,,
207609010,8,2006,1.0,3.0,3.0,1.0,5.0,3.0,3.0,1.0,5.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,5.0,1.0,5.0,5.0,1.0
207620020,8,2006,,,,,,,,,,,,,,,,,,,,,
207622020,8,2006,,,,,,,,,,,,,,,,,,,,,
207625010,8,2006,,,,,,,,,,,,,,,,,,,,,
207629010,8,2006,1.0,1.0,5.0,1.0,5.0,3.0,3.0,1.0,3.0,3.0,4.0,2.0,6.0,0.0,1.0,1.0,5.0,2.0,4.0,6.0,0.0
207631010,8,2006,1.0,1.0,5.0,1.0,5.0,6.0,0.0,1.0,1.0,5.0,1.0,5.0,6.0,0.0,1.0,2.0,4.0,1.0,5.0,6.0,0.0
207632010,8,2006,,,,,,,,,,,,,,,,,,,,,
207644020,8,2006,1.0,2.0,4.0,1.0,5.0,,,1.0,2.0,4.0,1.0,5.0,6.0,0.0,1.0,2.0,4.0,2.0,4.0,6.0,0.0
207647020,8,2006,,,,,,,,,,,,,,,,,,,,,
207650010,8,2006,,,,,,,,,,,,,,,,,,,,,
207650020,8,2006,,,,,,,,,,,,,,,,,,,,,
207652020,8,2006,,,,,,,,,,,,,,,,,,,,,
207654020,8,2006,,,,,,,,,,,,,,,,,,,,,
207656010,8,2006,,,,,,,,,,,,,,,,,,,,,
207657010,8,2006,,,,,,,,,,,,,,,,,,,,,
207663010,8,2006,,,,,,,,,,,,,,,,,,,,,
207667010,8,2006,,,,,,,,,,,,,,,,,,,,,
207669010,8,2006,,,,,,,,,,,,,,,,,,,,,
207671010,8,2006,1.0,3.0,3.0,2.0,4.0,,,1.0,,,2.0,4.0,,,1.0,,,,,,
207675010,8,2006,,,,,,,,,,,,,,,,,,,,,
207675020,8,2006,,,,,,,,,,,,,,,,,,,,,
207677020,8,2006,1.0,5.0,1.0,1.0,5.0,4.0,2.0,5.0,,0.0,,0.0,,0.0,1.0,3.0,3.0,3.0,3.0,6.0,0.0
207681010,8,2006,,,,,,,,,,,,,,,,,,,,,
207685010,8,2006,,,,,,,,,,,,,,,,,,,,,
207691020,8,2006,1.0,4.0,2.0,1.0,5.0,1.0,5.0,1.0,3.0,3.0,1.0,5.0,5.0,1.0,1.0,2.0,4.0,1.0,5.0,,
207697020,8,2006,,,,,,,,,,,,,,,,,,,,,
207701010,8,2006,1.0,5.0,1.0,2.0,4.0,6.0,0.0,1.0,5.0,1.0,2.0,4.0,6.0,0.0,1.0,2.0,4.0,2.0,4.0,6.0,0.0
207701020,8,2006,1.0,2.0,4.0,1.0,5.0,6.0,0.0,1.0,1.0,5.0,1.0,5.0,6.0,0.0,1.0,2.0,4.0,1.0,5.0,6.0,0.0
207702010,8,2006,,,,,,,,,,,,,,,,,,,,,
207704020,8,2006,1.0,2.0,4.0,1.0,5.0,6.0,0.0,1.0,2.0,4.0,1.0,5.0,6.0,0.0,1.0,1.0,5.0,1.0,5.0,6.0,0.0
207705010,8,2006,1.0,4.0,2.0,1.0,5.0,6.0,0.0,5.0,,0.0,,0.0,,0.0,1.0,1.0,5.0,2.0,4.0,6.0,0.0
207708010,8,2006,1.0,6.0,0.0,2.0,4.0,6.0,0.0,1.0,4.0,2.0,2.0,4.0,6.0,0.0,1.0,2.0,4.0,1.0,5.0,6.0,0.0
207708020,8,2006,1.0,5.0,1.0,2.0,4.0,,,1.0,5.0,1.0,2.0,4.0,,,1.0,1.0,5.0,1.0,5.0,,
207710011,8,2006,1.0,4.0,2.0,2.0,4.0,4.0,2.0,1.0,4.0,2.0,2.0,4.0,4.0,2.0,1.0,1.0,5.0,1.0,5.0,4.0,2.0
207711010,8,2006,1.0,1.0,5.0,1.0,5.0,6.0,0.0,1.0,1.0,5.0,1.0,5.0,,,,3.0,3.0,2.0,4.0,,
207716010,8,2006,1.0,3.0,3.0,2.0,4.0,6.0,0.0,1.0,5.0,1.0,2.0,4.0,5.0,1.0,1.0,5.0,1.0,3.0,3.0,6.0,0.0
207720020,8,2006,,,,,,,,,,,,,,,,,,,,,
207728020,8,2006,,,,,,,,,,,,,,,,,,,,,
207730010,8,2006,,,,,,,,,,,,,,,,,,,,,
207739020,8,2006,1.0,2.0,4.0,1.0,5.0,,,1.0,3.0,3.0,1.0,5.0,,,1.0,2.0,4.0,1.0,5.0,,
207748010,8,2006,,,,,,,,,,,,,,,,,,,,,
207759020,8,2006,,,,,,,,,,,,,,,,,,,,,
207763010,8,2006,,,,,,,,,,,,,,,,,,,,,
207763020,8,2006,,,,,,,,,,,,,,,,,,,,,
207765010,8,2006,1.0,,,1.0,5.0,,,1.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,,,1.0,5.0,,
207767010,8,2006,1.0,2.0,4.0,1.0,5.0,,,1.0,2.0,4.0,1.0,5.0,,,1.0,3.0,3.0,2.0,4.0,2.0,4.0
207768010,8,2006,,,,,,,,,,,,,,,,,,,,,
207772020,8,2006,1.0,4.0,2.0,1.0,5.0,3.0,3.0,1.0,2.0,4.0,1.0,5.0,6.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0
207773010,8,2006,,,,,,,,,,,,,,,,,,,,,
207784010,8,2006,1.0,5.0,1.0,3.0,3.0,6.0,0.0,1.0,2.0,4.0,3.0,3.0,6.0,0.0,1.0,2.0,4.0,4.0,2.0,6.0,0.0
207784020,8,2006,1.0,4.0,2.0,3.0,3.0,6.0,0.0,1.0,2.0,4.0,3.0,3.0,6.0,0.0,1.0,2.0,4.0,1.0,5.0,6.0,0.0
207792020,8,2006,5.0,,,,,,,1.0,2.0,4.0,1.0,5.0,6.0,0.0,1.0,5.0,1.0,4.0,2.0,6.0,0.0
207794020,8,2006,,,,,,,,,,,,,,,,,,,,,
207798010,8,2006,1.0,2.0,4.0,1.0,5.0,,,1.0,3.0,3.0,3.0,3.0,,,1.0,2.0,4.0,2.0,4.0,,
207805010,8,2006,,,,,,,,,,,,,,,,,,,,,
207810010,8,2006,,,,,,,,,,,,,,,,,,,,,
207813010,8,2006,,,,,,,,,,,,,,,,,,,,,
207813020,8,2006,,,,,,,,,,,,,,,,,,,,,
207815020,8,2006,,,,,,,,,,,,,,,,,,,,,
207818020,8,2006,,,,,,,,,,,,,,,,,,,,,
207825010,8,2006,5.0,,,,,,,1.0,6.0,0.0,4.0,2.0,6.0,0.0,1.0,2.0,4.0,1.0,5.0,6.0,0.0
207832010,8,2006,,,,,,,,,,,,,,,,,,,,,
207834010,8,2006,,,,,,,,,,,,,,,,,,,,,
207834020,8,2006,,,,,,,,,,,,,,,,,,,,,
207845011,8,2006,1.0,2.0,4.0,2.0,4.0,1.0,5.0,1.0,2.0,4.0,1.0,5.0,2.0,4.0,1.0,1.0,5.0,1.0,5.0,4.0,2.0
207846010,8,2006,,,,,,,,,,,,,,,,,,,,,
207848010,8,2006,1.0,4.0,2.0,3.0,3.0,6.0,0.0,5.0,,0.0,,0.0,,0.0,5.0,2.0,0.0,1.0,0.0,6.0,0.0
207850020,8,2006,1.0,2.0,4.0,2.0,4.0,,,1.0,2.0,4.0,2.0,4.0,6.0,0.0,1.0,2.0,4.0,2.0,4.0,6.0,0.0
207857010,8,2006,1.0,4.0,2.0,3.0,3.0,6.0,0.0,1.0,5.0,1.0,4.0,2.0,6.0,0.0,1.0,4.0,2.0,4.0,2.0,6.0,0.0
207860010,8,2006,,,,,,,,,,,,,,,,,,,,,
207862010,8,2006,,,,,,,,,,,,,,,,,,,,,
207866010,8,2006,,,,,,,,,,,,,,,,,,,,,
207866020,8,2006,,,,,,,,,,,,,,,,,,,,,
207867020,8,2006,1.0,,,,,,,1.0,,,,,,,1.0,1.0,5.0,1.0,5.0,6.0,0.0
207869010,8,2006,,,,,,,,,,,,,,,,,,,,,
207869020,8,2006,,,,,,,,,,,,,,,,,,,,,
207871010,8,2006,1.0,1.0,5.0,2.0,4.0,6.0,0.0,5.0,,0.0,,0.0,,0.0,1.0,3.0,3.0,2.0,4.0,6.0,0.0
207872010,8,2006,,,,,,,,,,,,,,,,,,,,,
207877010,8,2006,,,,,,,,,,,,,,,,,,,,,
207880010,8,2006,1.0,1.0,5.0,1.0,5.0,6.0,0.0,1.0,2.0,4.0,1.0,5.0,6.0,0.0,1.0,2.0,4.0,1.0,5.0,6.0,0.0
207880020,8,2006,1.0,4.0,2.0,1.0,5.0,4.0,2.0,1.0,5.0,1.0,4.0,2.0,5.0,1.0,1.0,4.0,2.0,2.0,4.0,5.0,1.0
207892010,8,2006,1.0,2.0,4.0,3.0,3.0,4.0,2.0,1.0,2.0,4.0,2.0,4.0,6.0,0.0,1.0,3.0,3.0,6.0,0.0,6.0,0.0
207895010,8,2006,,,,,,,,,,,,,,,,,,,,,
207899010,8,2006,,,,,,,,,,,,,,,,,,,,,
207899011,8,2006,,,,,,,,,,,,,,,,,,,,,
207901010,8,2006,,,,,,,,,,,,,,,,,,,,,
207901020,8,2006,,,,,,,,,,,,,,,,,,,,,
207903010,8,2006,1.0,2.0,4.0,1.0,5.0,6.0,0.0,1.0,2.0,4.0,1.0,5.0,6.0,0.0,1.0,3.0,3.0,3.0,3.0,4.0,2.0
207903020,8,2006,1.0,3.0,3.0,1.0,5.0,6.0,0.0,1.0,6.0,0.0,3.0,3.0,6.0,0.0,1.0,1.0,5.0,2.0,4.0,6.0,0.0
207907010,8,2006,,,,,,,,,,,,,,,,,,,,,
207912010,8,2006,,,,,,,,,,,,,,,,,,,,,
207914010,8,2006,,,,,,,,,,,,,,,,,,,,,
207917010,8,2006,,,,,,,,,,,,,,,,,,,,,
207924010,8,2006,,,,,,,,,,,,,,,,,,,,,
207928020,8,2006,1.0,4.0,2.0,2.0,4.0,6.0,0.0,1.0,4.0,2.0,3.0,3.0,6.0,0.0,5.0,,0.0,,0.0,,0.0
207933010,8,2006,,,,,,,,,,,,,,,,,,,,,
207939010,8,2006,,,,,,,,,,,,,,,,,,,,,
207943010,8,2006,1.0,3.0,3.0,3.0,3.0,,,1.0,3.0,3.0,4.0,2.0,,,1.0,3.0,3.0,4.0,2.0,,
207943020,8,2006,1.0,3.0,3.0,2.0,4.0,,,1.0,4.0,2.0,3.0,3.0,,,5.0,,0.0,,0.0,,0.0
207948010,8,2006,,,,,,,,,,,,,,,,,,,,,
207950010,8,2006,,,,,,,,,,,,,,,,,,,,,
207953010,8,2006,,,,,,,,,,,,,,,,,,,,,
207958020,8,2006,1.0,2.0,4.0,1.0,5.0,6.0,0.0,1.0,3.0,3.0,1.0,5.0,6.0,0.0,1.0,5.0,1.0,4.0,2.0,6.0,0.0
207969010,8,2006,1.0,4.0,2.0,1.0,5.0,4.0,2.0,1.0,3.0,3.0,4.0,2.0,6.0,0.0,1.0,3.0,3.0,1.0,5.0,6.0,0.0
207973010,8,2006,,,,,,,,,,,,,,,,,,,,,
207979010,8,2006,1.0,2.0,4.0,1.0,5.0,4.0,2.0,1.0,1.0,5.0,2.0,4.0,4.0,2.0,1.0,3.0,3.0,3.0,3.0,5.0,1.0
207981010,8,2006,,,,,,,,,,,,,,,,,,,,,
207981020,8,2006,,,,,,,,,,,,,,,,,,,,,
207982010,8,2006,,,,,,,,,,,,,,,,,,,,,
207986020,8,2006,,,,,,,,,,,,,,,,,,,,,
207987010,8,2006,1.0,3.0,3.0,1.0,5.0,6.0,0.0,1.0,4.0,2.0,3.0,3.0,6.0,0.0,1.0,3.0,3.0,1.0,5.0,6.0,0.0
207987011,8,2006,,,,,,,,,,,,,,,,,,,,,
207991010,8,2006,1.0,2.0,4.0,2.0,4.0,5.0,1.0,1.0,2.0,4.0,2.0,4.0,5.0,1.0,1.0,3.0,3.0,3.0,3.0,6.0,0.0
207991020,8,2006,1.0,2.0,4.0,2.0,4.0,6.0,0.0,1.0,4.0,2.0,3.0,3.0,6.0,0.0,,3.0,3.0,3.0,3.0,6.0,0.0
207992010,8,2006,,,,,,,,,,,,,,,,,,,,,
207998010,8,2006,,,,,,,,,,,,,,,,,,,,,
208002020,8,2006,,,,,,,,,,,,,,,,,,,,,
208003010,8,2006,,,,,,,,,,,,,,,,,,,,,
208005020,8,2006,,,,,,,,,,,,,,,,,,,,,
208007010,8,2006,1.0,1.0,5.0,1.0,5.0,6.0,0.0,1.0,2.0,4.0,2.0,4.0,5.0,1.0,1.0,3.0,3.0,1.0,5.0,5.0,1.0
208015010,8,2006,,,,,,,,,,,,,,,,,,,,,
208015020,8,2006,,,,,,,,,,,,,,,,,,,,,
208016020,8,2006,,,,,,,,,,,,,,,,,,,,,
208021020,8,2006,1.0,3.0,3.0,1.0,5.0,3.0,3.0,1.0,5.0,1.0,1.0,5.0,4.0,2.0,1.0,4.0,2.0,1.0,5.0,3.0,3.0
208022010,8,2006,1.0,3.0,3.0,1.0,5.0,6.0,0.0,1.0,3.0,3.0,1.0,5.0,6.0,0.0,1.0,3.0,3.0,1.0,5.0,6.0,0.0
208024010,8,2006,1.0,1.0,5.0,1.0,5.0,6.0,0.0,1.0,1.0,5.0,1.0,5.0,6.0,0.0,1.0,4.0,2.0,3.0,3.0,6.0,0.0
208024020,8,2006,,,,,,,,,,,,,,,,,,,,,
208026010,8,2006,,,,,,,,,,,,,,,,,,,,,
208027010,8,2006,,,,,,,,,,,,,,,,,,,,,
208202010,8,2006,,,,,,,,,,,,,,,,,,,,,
208202020,8,2006,,,,,,,,,,,,,,,,,,,,,
208204010,8,2006,,,,,,,,,,,,,,,,,,,,,
208224020,8,2006,1.0,2.0,4.0,1.0,5.0,6.0,0.0,1.0,6.0,0.0,5.0,1.0,6.0,0.0,1.0,4.0,2.0,4.0,2.0,6.0,0.0
208233010,8,2006,1.0,1.0,5.0,1.0,5.0,4.0,2.0,1.0,3.0,3.0,2.0,4.0,5.0,1.0,1.0,3.0,3.0,1.0,5.0,5.0,1.0
208233020,8,2006,1.0,1.0,5.0,1.0,5.0,3.0,3.0,1.0,5.0,1.0,3.0,3.0,4.0,2.0,1.0,3.0,3.0,2.0,4.0,5.0,1.0
